movie_id,tweets
7286456,"RT @JMJalel_H: “Paris has every reason to bite its fingers in regret” over its partiality towards Haftar.

We all heard the same fiction in…"
7286456,"RT @WadlleGuy: This is just like )Joker(2019"
7286456,"This is just like )Joker(2019 https://t.co/gPuCk3lgSq"
7286456,"RT @BatsyNANANA: Harley Quinn and Joker (DC Super Hero Girls 2019) #dc #dccomics #dcuniverse #batgirl #dcsuperherogirls #batman #dickgrayso…"
7286456,"@otavio_binder joker (2019)"
7286456,"RT @ameliamcd_: i literally burst into tears when i saw the 2019 exit poll and today i am literally laughing at the labour right trying to…"
7286456,"@the29thtime joker 2019? idk man"
7286456,"RT @CBR: A sequel to Warner Bros.'s 2019 Academy Award-winning film Joker is reportedly still in development.

https://t.co/JVFpBAuDFE http…"
7286456,"RT @Max_Art: Joker - full drawing process from Procreate app on iPad.
October, 2019 🃏🖍️

More artworks are on my Instagram https://t.co/q1M…"
7286456,"RT @thinkingminds1: Joker (2019) https://t.co/zC26EoXlyu"
7798634,"RT @divineysl: princess diana inspired ready or not (2019) and gone girl (2014) actually"
7798634,"RT @HorrorCarnival: Ready or Not (2019) https://t.co/Jq4ZAtg5ub"
7798634,"Dishing it up / with Sharon Insul

Come sit with me for awhile . . .
and see what I’m bringing to the table ®

Repo… https://t.co/jRx4fVmcH7"
7798634,"I think if there is no covid, I am probably not single anymore knowing how ready I was last year for it like I was… https://t.co/csf44dFlt1"
7798634,"RT @ZinnTruther: It's not strange though is it, from 2017 to 2019 the press was suggesting that Corbyn and Labour activists were an intrins…"
7798634,"RT @cinematogrxphy: the witch (2016) / midsommar (19)
us (2019) / the invisible man (2019)
knives out (2019) / gone girl (2014) ready or no…"
7798634,"RT @MonFrenBebe: From May 7 - May 13th (EST) we will be mass purchasing these songs in hopes of debuting them on the World Digitals Songs C…"
10367276,"@faystarot @111jacs111 @Rat_Licker1984 Oh Dear! ~ Was it that long ago? ~ 1975 ~ Stepford based on Wilton, Connecti… https://t.co/13baAkoIpP"
10367276,"THE WABBIT AND THE MISSING NOTIFICATIONS: Episode  4. Hardhack Rat's Super Solution https://t.co/Cxt0iNaCl6 https://t.co/eGkZfB664K"
10367276,"@JohnAdamsEbble @SaveStonehenge @CPRE @CPREWilts @RuralK8 @helenmarsden5 The A303 needs to be fixed what ever way..… https://t.co/lBYIPdmbaO"
10367276,"@jjchamie I stumbled upon the following story https://t.co/XTEmgvLshe. A search for ivermectin haiti brought up a… https://t.co/88I4bNRr6S"
10367276,"@emconkwright @_fat_ugly_rat_ I’d go Boyd then. Small city, went for the winning statewide candidates in 2019, etc.… https://t.co/QUGAJ4sDZ2"
10367276,"@troyeselss @victimbleed THAT RAT WHOSE BIRTHDAY WAS THE SAME DAY WE PLANNED THAT 2019 ST SLEEPOVER MATH THE MATH FATIMA"
10367276,"RT @LSHTMlibrary: You'll find more about the Rat and all the other Gilded Vectors of Disease featured on the balconies of LSHTM's Keppel St…"
10367276,"Just remembered back in 2019 there was this big ass rat in our kitchen at 2 am and i made some weird noises and the… https://t.co/9HcHutTu62"
10367276,"RT @milevendae: -something really big is actually incredibly likely. the thing also is tho in 2019 after the rat teaser we didn’t get a “wa…"
10367276,"-something really big is actually incredibly likely. the thing also is tho in 2019 after the rat teaser we didn’t g… https://t.co/Xn7Evp2sIM"
10367276,"You'll find more about the Rat and all the other Gilded Vectors of Disease featured on the balconies of LSHTM's Kep… https://t.co/3ZHAJdgcBu"
10367276,"RT @AFPFactCheck: A photo of a Myanmar military helicopter shot down by rebels? ❌

This picture shared thousands of times online this week…"
10367276,"RT @DonLew87: 1/3🔥Rats &amp; Flips🔥
Will Rudy Giuliani rat anyone out? First, did you know? That Giuliani hired John Pierce's Pierce Bainbridge…"
10367276,"Aren't you glad YOU are the lab rat for their experiment?

https://t.co/aV5qeFZ79D

There is no U.S. Food and Drug… https://t.co/Y8fSC5borb"
